# format=SNRtot_MF, evidence_inj-nofilter, occams, mass_in_solar, chi_inject]
8.115300943895974228e+00 3.280952083367077421e+01 9.060097833682739799e-02 1.013601729252853119e+02 3.346911017121907417e-01
7.922682822654121715e+00 2.831773660027738515e+01 4.890413569658852433e-02 5.150378612947373824e+01 5.761732316890105787e-01
2.273588622313119956e+01 2.506330871858531282e+02 2.144082332761578120e-03 9.796112618055063592e+01 8.947784488258458957e-01
8.936241388829971655e+00 3.640538182378969623e+01 1.107140588272663706e-01 1.172983048364013712e+02 1.805887765354488861e-01
1.289047312449667615e+01 7.896541543072424929e+01 1.396988755479321512e-02 5.434000002121280204e+01 6.169144540188487014e-01
1.954076956056337266e+01 1.851436751431381822e+02 7.991868369226860086e-03 1.139312911429503572e+02 8.575748525582418402e-01
2.046984778392874560e+01 2.058714988204159226e+02 1.160027952480782720e-02 4.303381354565242134e+01 5.609066775629422130e-01
1.130706552830910638e+01 6.044338802964227852e+01 5.575249348834254715e-02 7.128210396414507954e+01 4.234902518947222250e-01
1.258735517336667797e+01 7.438026277569889544e+01 2.802871482116765095e-02 6.653035113216972718e+01 6.337965348813143773e-01
1.554068839864180873e+01 1.170590667576238388e+02 4.741121910933231848e-02 8.844120386441809956e+01 5.208877709066166428e-01
5.699150317799874799e+00 1.190184723939029254e+01 4.053109713487072080e-02 5.044693955907416694e+01 7.897845359958687306e-01
1.311784178428473702e+01 8.244173080951105703e+01 2.353408296804523209e-02 5.882964079711561567e+01 6.369570724347004553e-01
1.531751982549575786e+01 1.132664468248738672e+02 2.379772568451813883e-02 6.083829295930624426e+01 6.865838969689720406e-01
8.975813321529622968e+00 3.642481337656244023e+01 4.745568896512292710e-03 3.610287058394949611e+01 8.502273425008827212e-01
2.676181728221268585e+01 3.551067418387115708e+02 6.206721301060923700e-03 1.094412556260099052e+02 7.087343991638599405e-01
1.905567920093445977e+01 1.776086005000820478e+02 1.959850073057620157e-02 9.393053119789723837e+01 4.062739830699370613e-01
6.295467503877500981e+00 1.630936502085575057e+01 7.527158376214980462e-02 5.603450906255022801e+01 4.298619233328647704e-01
1.454706772995059794e+01 9.894248393420645016e+01 1.540880503144654093e-02 8.182453079316006495e+01 7.828606832856378483e-01
1.121368162385778255e+01 5.721431950388426912e+01 4.423162442030366404e-02 4.676289742722656229e+01 1.163328108964659241e-01
1.389500123210346949e+01 9.406834126717086519e+01 4.776697795565720134e-02 1.039750875812564885e+02 2.541942866650661048e-01
3.056056386141360548e+01 4.583345080585294227e+02 5.082269233212629482e-04 8.755539275393567777e+01 9.320283690734550985e-01
1.572674862892661807e+01 1.205596338748984522e+02 3.809478432119941388e-02 9.142805549438305945e+01 2.744908051923291570e-01
1.154097380402630790e+01 6.244255630991034423e+01 2.791754018169112506e-02 3.748729128701414481e+01 4.741018665386662057e-01
1.127802194241696654e+01 6.276111100316796865e+01 1.612349914236706552e-02 4.922654709711328280e+01 4.802774806157835696e-01
3.113299905172106818e+01 4.793605081778063663e+02 4.272282574169366208e-03 1.195919272003195886e+02 7.810594694892901702e-01
1.095599370800998607e+01 5.651376712321615514e+01 5.347182516993837648e-02 8.886105730210985598e+01 5.196762413020334925e-01
5.512257452063176189e+00 1.623590616037654399e+01 9.628676704148401988e-02 6.093066833470143706e+01 2.956309663686410572e-01
1.134445826907903587e+01 6.018979302102360407e+01 2.405183914617876895e-02 4.208053496392095383e+01 2.244107241767843708e-01
1.652878623282938264e+01 1.334173132752296169e+02 3.327298138618893508e-02 1.137318406444719869e+02 4.123775715571277312e-01
1.611967750462634896e+01 1.250823990900216245e+02 2.047836859157613904e-02 1.045450831541247396e+02 8.177016772202474471e-01
1.791092646016641510e+01 1.522726068777188857e+02 1.437646909345022608e-02 6.897249507969277715e+01 6.843595171468489502e-01
5.050875835243014755e+00 9.153045441642177593e+00 9.633758973381614799e-02 5.318637510410071911e+01 7.874671043249324986e-01
9.380923168074925655e+00 4.105480730770295850e+01 3.329521631408424026e-02 5.021964294079533886e+01 3.953191928991048876e-01
1.907490409279363774e+01 1.782649730997530924e+02 3.132266056794359016e-02 1.050584902233620426e+02 5.349448189130193709e-01
2.425823575692704992e+01 2.895962060806622844e+02 1.797852741248967545e-02 1.183223136862375782e+02 2.435226795489154050e-01
1.079988577675639938e+01 5.343590406931542702e+01 5.059716663490248373e-02 6.176710467454085318e+01 1.330366735221605312e-02
1.289290984269837459e+01 7.893626947157463292e+01 3.659869131567244915e-02 7.886990646766381019e+01 6.655013292819783599e-01
1.017964537182594853e+01 4.664158582181505608e+01 9.173178324121721017e-02 1.012308331346722241e+02 1.351716793643493730e-01
1.198683750713660068e+01 6.790631249183547880e+01 3.969569912966139369e-02 7.255444732069943825e+01 3.483701567591363513e-01
7.602491483027469243e+00 2.531564685034686590e+01 8.414967282891810951e-02 5.937059780092570804e+01 3.631903155094157176e-02
1.038576288201311471e+01 5.251505497021975089e+01 9.159202083730386135e-02 1.018564422190629983e+02 2.279566941624421583e-01
1.205730675707230759e+01 6.989259981092033058e+01 3.729115049869767030e-03 6.139056615180815868e+01 8.646818832558547108e-01
1.333438479241690189e+01 8.549354978481323997e+01 3.276793088113842678e-02 7.001345872426163908e+01 6.423206818610598390e-01
2.193738502046974759e+01 2.313023214080064349e+02 2.271139063591893614e-03 9.836544875762020013e+01 9.075136077367478293e-01
9.667060140886333031e+00 4.122628754572116350e+01 1.735277301315037157e-02 4.929096205426856159e+01 7.578537126164789361e-01
1.417075778462750968e+01 9.762642642668993176e+01 4.458103043008703609e-02 8.325195991404855533e+01 3.626357086311376432e-01
1.703664214001213750e+01 1.395486150550080993e+02 1.775617813353662366e-02 8.064880390339214955e+01 7.743016557000540478e-01
3.073062430923080512e+01 4.673613990892705488e+02 1.937297503335239091e-02 9.537019083655941643e+01 3.794033820926652201e-01
1.865950508510156070e+01 1.666853842953903495e+02 5.415793151642207814e-03 6.902104044095545987e+01 8.764421622266417300e-01
1.142947230704699813e+01 6.291939011179510999e+01 5.988819007686932427e-02 7.225933736062177104e+01 5.085976666331134405e-02
5.997182322546630751e+00 1.578499885202035102e+01 7.841306143192935951e-02 3.907906397063165826e+01 1.405597040762705530e-01
1.108333722747475925e+01 5.740615732393041526e+01 2.834000381170192345e-02 5.460236043606462886e+01 6.413979848371720305e-01
2.570194330598407362e+01 3.245816424529679125e+02 1.417953116066323661e-02 1.187523738821902839e+02 7.565314963901985656e-01
6.097607345716996363e+00 1.335945655504173146e+01 8.008068102407725486e-02 5.677582831831385590e+01 6.670919530792166485e-01
1.434112603078003545e+01 9.734885453971492097e+01 2.185058128454354931e-02 8.969446554207306121e+01 7.045853060171085591e-01
1.301289568093962501e+01 8.012169976104041780e+01 1.501175274760180485e-02 9.387515071672689260e+01 8.300005205543522502e-01
1.495767910918800148e+01 1.081562446388257968e+02 2.591322025284289315e-02 4.463355466083999801e+01 4.771955984943074824e-01
9.288328131463506665e+00 3.821918950399532378e+01 1.181818181818181795e-01 1.003024676400660695e+02 1.807478220362603305e-01
2.155257269968930700e+01 2.273436855073101697e+02 1.925544755733435073e-02 8.174399116327094816e+01 5.682636766364576042e-01
1.449890982434710729e+01 9.993780680112200798e+01 2.449653770408487252e-02 6.439353908126395254e+01 6.610263652128288703e-01
1.296010838803526788e+01 7.954610820144625905e+01 3.389555936725748009e-02 7.492211343229098475e+01 5.419818957146936844e-01
1.584248310852878916e+01 1.212578659302084247e+02 3.913982593227876422e-02 9.553035817973444921e+01 6.831780910921663591e-03
1.385594349299866579e+01 9.253105319959604458e+01 3.173877136141287081e-02 8.388966666873116651e+01 3.726913641716571024e-01
2.052701874842052376e+01 2.075041378987642133e+02 1.766723842195540295e-02 6.751362492489869283e+01 5.410646313553971742e-01
1.297259217050916469e+01 7.853356741401341878e+01 5.629248459437138918e-02 1.163393728897235491e+02 1.098187340363186854e-01
1.856516722605747560e+01 1.692177833780606306e+02 3.098913664951400901e-02 8.360275353305290480e+01 2.664093193576126672e-02
5.669333183602367932e+00 1.287986558176464769e+01 5.200749634711898661e-02 4.257029186420658107e+01 6.149299441209669093e-01
2.167820392201359070e+01 2.314284751076569364e+02 3.454354869449208915e-02 1.190926986164626840e+02 3.643405600175938508e-01
1.289244808252139940e+01 8.058690776415085111e+01 3.419414268470872403e-02 6.104815407944450811e+01 2.915459407328997443e-01
1.666340239799409417e+01 1.333183465812242048e+02 6.552950892573534275e-03 6.890276096391485794e+01 8.658040918835347988e-01
