# format=SNRtot_MF, evidence_inj-nofilter, occams, mass_in_solar, chi_inject]
2.042748069394081085e+02 2.085403780197048400e+04 4.891684136967155592e-04 7.245975005151778703e+01 7.920363788622859502e-01
5.107510485292965363e+00 9.412635753520987691e+00 2.066514198589670392e-01 1.120073899881879527e+02 1.217404926761355560e-01
2.301941693502196813e+02 2.648894885741733742e+04 1.631090782034178358e-02 7.803273546936773641e+01 2.750927985428334166e-01
1.568591642325224598e+02 1.229509171803284698e+04 2.760625119115685255e-02 1.062908668760302362e+02 2.676025812782915070e-01
4.481622005436569367e+01 1.002101008156193302e+03 6.601867733943204974e-02 1.075538822556105316e+02 3.704980274485178970e-01
5.745955875432338900e+01 1.646406110112804299e+03 7.487770789657581527e-02 1.112781708371031186e+02 1.689285382407965386e-01
2.488772403579693275e+02 3.096186447390881585e+04 5.526967791118734142e-04 5.893424258601741883e+01 6.305001456137206972e-01
3.905683876544448196e+01 7.629006348939385589e+02 4.118226288037608873e-02 4.002465599266844976e+01 1.163176322853782738e-02
1.713658610361252670e+02 1.467711522281943689e+04 4.186519280858903500e-03 1.096443030188423506e+02 6.495246731031023568e-01
2.409755341750092938e+01 2.832073053673285017e+02 2.146941109205260240e-02 9.115393993872049805e+01 4.031815534977033488e-01
1.211565799488059980e+02 7.338516820030099552e+03 1.489104885331300407e-02 8.452416711950102979e+01 1.829567998719175692e-01
1.268935933470676645e+02 8.041954470124297586e+03 3.811701924909472383e-05 1.000850655282020085e+02 9.459115408057294783e-01
1.434971433424539384e+02 1.028533031688706251e+04 6.352836541515786853e-05 5.041219292912661842e+01 8.919317571731736338e-01
9.096629496277876115e+01 4.133979124596919064e+03 4.643288228193888367e-02 9.933450612646882405e+01 2.328193160147735141e-01
8.280463368234434540e+01 3.425521419410632461e+03 1.106028841877898516e-02 3.483956397547526507e+01 2.443785978092754829e-01
4.591673787528808930e+02 1.054115133590412734e+05 1.316307731402071093e-02 1.123259565254383432e+02 3.121257145553478773e-01
1.342192329495397587e+02 9.001302957002488256e+03 1.258179277047201568e-02 3.219929600639461142e+01 1.956640178319193901e-01
3.696151079640451940e+02 6.829773929346630757e+04 5.615907502699955291e-03 1.163904192918347178e+02 4.530470189693776017e-01
1.780274706674130130e+02 1.584028507479710788e+04 3.101772441395082847e-02 1.171293792990535962e+02 2.234896089646445927e-01
4.569860269770555306e+01 1.034484318664732655e+03 7.210469474620418004e-04 5.437462454833438130e+01 8.966555387346208938e-01
1.588589832951021386e+01 1.230183489290234888e+02 1.136395400546343915e-01 7.086221640934414268e+01 1.680769326269887509e-02
6.505668223057257649e+01 2.108990484270485467e+03 1.565974207483641521e-03 9.471827871557280787e+01 6.764773764458622551e-01
9.160202960209149126e+01 4.192014894239683599e+03 5.606378247887682138e-03 5.303906856662339209e+01 5.418206637731950437e-01
3.839277411622766181e+02 7.369440151873524883e+04 1.369036274696652095e-02 1.131944420416636916e+02 2.498601388425460701e-01
5.197161186872649807e+01 1.347927060061185557e+03 3.243123054443809022e-02 1.046057426408537907e+02 6.428045743082652086e-01
7.806966624823006384e+01 3.043844755093509775e+03 4.575630519026745169e-02 8.694392511673424906e+01 4.264232107625972046e-01
1.116255124453377192e+02 6.227489422626252235e+03 3.958134807191410892e-02 1.050958754975736156e+02 8.363158360846816020e-02
1.124226839960144133e+02 6.314037373529720753e+03 2.231116193380344379e-02 1.086001321552896144e+02 6.373284762943579596e-01
6.082297821353026279e+01 1.844614795513632089e+03 7.648815195985007517e-03 5.918167301962419913e+01 7.645788625380364190e-01
1.745230895943576570e+02 1.522119625482628180e+04 4.234165554920271864e-03 7.784450404567652981e+01 5.150661153530610159e-01
1.504923278447444090e+02 1.132153801310444942e+04 1.164792579886919470e-02 7.458532450676767667e+01 1.445317314986525048e-01
2.286339665442782518e+02 2.613423866842480857e+04 8.414331999237660217e-03 5.867141957192534107e+01 4.989952163609884805e-01
1.676252544353650649e+02 1.404798169349291129e+04 2.636427164729051686e-04 1.169665254786478386e+02 8.104708632425006165e-01
2.795142277883030246e+01 3.834999200297071980e+02 3.349533066514198687e-02 3.085215405941564981e+01 4.743810593553846738e-02
7.048458403769072333e+01 2.476604320941715741e+03 1.334095673718315280e-03 8.046571888193946620e+01 8.290271749872732965e-01
4.978505956737534888e+01 1.236777632249245016e+03 2.535417063718950481e-02 3.073614730216765878e+01 6.496080545020879726e-02
1.030102877975751312e+02 5.293893415750594613e+03 2.223492789530525331e-05 3.371583570605730529e+01 9.263843833884772838e-01
3.387232306323337525e+02 5.735781524584918952e+04 1.515151515151515150e-03 6.552458259123892503e+01 6.538822498544949458e-01
5.895117457431621233e+01 1.730608814994257955e+03 1.334095673718315280e-03 4.746760494104219674e+01 5.931427618853657435e-01
1.045118848440150572e+01 5.139728222961548454e+01 8.005526967791118387e-02 3.543401676751468443e+01 1.357460022020168799e-01
