# format=SNRtot_MF, evidence_inj-nofilter, occams, mass_in_solar, chi_inject]
1.941911680393121387e+01 1.842308214918699036e+02 1.834699193189759381e-02 6.365685997431704379e+01 1.327497221557810136e-01
1.875064990823316080e+01 1.691134990187524068e+02 4.459055968489930577e-02 7.298912055614650285e+01 3.476941838778984661e-01
1.354363204092587409e+02 9.163013601429496703e+03 1.874086779747157210e-04 1.115105233068230746e+02 7.737953404074084940e-01
3.005727103648141352e+01 4.485963281220662111e+02 2.624039133473095656e-02 7.902611910077901314e+01 5.935549590348955240e-01
3.847765932122942445e+01 7.367136363319305019e+02 7.401054570865891677e-03 4.982248253163297136e+01 3.064378948494152488e-01
7.542137058973651165e+01 2.838358045958028924e+03 2.020202020202020200e-03 4.199567489018148336e+01 2.918806162550187655e-01
5.642932684874462268e+01 1.584709511812520759e+03 8.271393177053554258e-03 9.276194910135687621e+01 4.269686623232857858e-01
5.451104516762378438e+01 1.477675848192300919e+03 9.783368273934311184e-04 4.705458569881989206e+01 6.461616104281553419e-01
1.245113555124749212e+02 7.740010417597443848e+03 6.352836541515786853e-05 5.730193489131683293e+01 8.689820971881481171e-01
2.535980770594756564e+02 3.215062764631742539e+04 2.795248078266946053e-03 8.598865077650717126e+01 6.366928583937001007e-02
1.419503893035822273e+02 1.006717270319485033e+04 8.862206975414522883e-04 8.220800458108331554e+01 3.256778736985194156e-01
1.637757060343511739e+02 1.340163984083757714e+04 2.668191347436630560e-03 4.481455605878604587e+01 4.958783892534167625e-01
1.255784211792165195e+02 7.877341554423896014e+03 1.826440505685788737e-03 1.105344218022949576e+02 2.927257987261448480e-01
4.765866601105132361e+01 1.129133727066699521e+03 1.667619592147894046e-03 8.950052463569602423e+01 7.473479195547809706e-01
2.101977605275625081e+02 2.208216849709604139e+04 2.541134616606314741e-04 1.054489595799251731e+02 8.705066946129604855e-01
7.044569851633944779e+01 2.477631120591653598e+03 2.318785337653261978e-03 5.916494610121490183e+01 5.228716316497966643e-01
2.129593416387444336e+02 2.266543018043579650e+04 4.732863223429261226e-04 7.689667511392400456e+01 1.831408583941973589e-01
2.509058433777541666e+02 3.146590335805827635e+04 2.858776443682103948e-05 1.177451051980780932e+02 8.708454961609622957e-01
8.353386542062496289e+01 3.480332788514005188e+03 2.417254304046756713e-03 5.093339236507290479e+01 6.196792461004114738e-01
8.944058330638556242e+01 3.991809037885823727e+03 1.321390000635283687e-03 9.910572918087322591e+01 5.642775171746072793e-01
5.059046107403493409e+01 1.274464440670887825e+03 2.464900578108125337e-02 5.045333354946124871e+01 3.730490972452293330e-01
1.674913657659974717e+02 1.401861436160755147e+04 1.149863414014357403e-03 9.741904964588022153e+01 7.878925055598506866e-01
1.950455417640077371e+02 1.901510904692480472e+04 8.245981830887491940e-03 4.508337733267436676e+01 2.933217529264164902e-01
2.444493308768153952e+02 2.986827934643053231e+04 7.623403849818944766e-05 8.994835780809202674e+01 8.396723775495217312e-01
8.399172394689131238e+01 3.518303762864832152e+03 2.915951972555745966e-03 1.113303292327848766e+02 2.714069678276305186e-01
2.180480073567002108e+01 2.336203895758395106e+02 9.392668826631091553e-03 5.552335991597422549e+01 4.241955337839544149e-01
4.778185130581425710e+01 1.135233950187973733e+03 4.726510386887745538e-03 8.207863596346165025e+01 4.389976847471636079e-01
1.001821335788243204e+02 5.014026791622183737e+03 3.122419160155009022e-03 1.125970138659864688e+02 1.922799344259495903e-03
9.547802369714302984e+01 4.551943744268364753e+03 4.256400482815577042e-04 6.463242083606695587e+01 7.114338309728902576e-01
2.243629866778550763e+02 2.516033772598923315e+04 1.842322597039578228e-04 1.069676228178875022e+02 5.777206720268694973e-01
4.436597317419282405e+01 9.760913437388974216e+02 4.227812718378755850e-03 7.634952072568475501e+01 5.378241527851019832e-01
