# format=SNRtot_MF, evidence_inj-nofilter, occams, mass_in_solar, chi_inject]
6.220863576861403033e+01 1.932423065837147988e+03 7.912457912457912523e-03 1.156944954062337700e+02 4.386209049306884211e-02
6.492918332930391045e+01 2.105415255565491861e+03 4.286258814560701264e-02 9.767971949989957636e+01 2.000217693929858542e-01
6.941232196652286746e+01 2.404242483344191442e+03 1.216250555873197442e-02 1.054133559234579138e+02 1.181216740160023204e-01
1.348959464681495888e+02 9.088228791267578345e+03 3.716409376786735438e-04 1.030817405247317424e+02 9.115435712870606499e-01
3.429420136922947648e+01 5.796064580685372221e+02 2.005590496156534064e-02 6.271917149170980110e+01 4.334287401527191497e-01
7.244398425643254313e+01 2.613474055957609835e+03 7.315291277555428101e-03 1.140098636669441419e+02 6.390547853648418375e-01
4.175886222063967068e+01 8.702352358718512733e+02 6.465599390127692303e-02 8.574373569525775451e+01 1.439461698808295331e-01
3.149496651439832107e+01 4.909006380470343061e+02 2.967727590369099652e-02 1.083681182444187812e+02 2.965985089119712037e-01
5.588081437304342103e+01 1.553399220389728725e+03 1.230544438091607864e-02 3.707895344450908226e+01 6.247355032212438264e-01
6.489355691940329507e+01 2.100383112280923342e+03 1.899498125913220287e-03 6.114088615688908135e+01 8.381924143132261085e-01
8.826151995508786285e+01 3.884817942972316814e+03 8.862206975414522883e-04 9.289174597968532510e+01 9.044652373758118591e-01
3.633887056454231157e+01 6.543552156384050704e+02 1.638078902229845799e-02 9.452569995159740301e+01 5.871367698324988504e-01
3.372525389273034335e+01 5.659724473234812194e+02 3.682421701289625982e-02 4.243188066344490039e+01 2.469458869420060876e-01
4.129716026791846417e+01 8.457485404452056628e+02 1.176862969315799548e-02 8.326402314271551575e+01 6.986702550146530744e-01
5.656268071089100147e+01 1.590206153869466107e+03 3.926052982656756500e-03 7.818940151651223402e+01 7.682973025267830769e-01
3.140707106079790023e+01 4.891113466700959407e+02 1.188615716917603739e-02 7.100086202132831659e+01 6.329256503489173458e-01
4.988534796567560647e+01 1.237100450251293296e+03 1.162251445270313238e-02 4.397789377388196641e+01 6.045156076729299999e-01
4.341834011748212419e+01 9.386075407887017263e+02 2.443936217521123014e-02 7.898271398808883248e+01 4.415957374511411127e-01
4.271217684098120770e+01 9.067518248269084324e+02 3.289181119369798817e-02 9.582674996533229717e+01 6.478933761546871173e-01
4.670450952018190804e+01 1.085809597081051379e+03 4.049615653389238012e-02 6.818721485531824555e+01 3.316572612046905788e-01
4.801799585158703110e+01 1.150386580124264128e+03 6.357601168921923895e-02 8.391593488758130093e+01 4.840978234898200561e-01
4.367241138165007897e+01 9.484019828065818274e+02 3.446413823772314505e-02 5.656268015013838379e+01 5.280871380355294242e-01
5.282246135937102594e+01 1.390611300237256046e+03 6.376342036719395701e-02 1.166961199582831483e+02 4.323538530460806495e-01
2.108009931011994098e+01 2.154535196422539798e+02 2.639921224826885168e-02 4.984204067000469252e+01 5.865941633338362937e-01
4.553102253850355652e+01 1.034620663212522913e+03 4.837685026364271779e-02 6.051328263276956676e+01 2.233650810864348246e-01
5.785780770052620170e+01 1.665548620996858517e+03 5.098151324566419298e-03 1.189119273708592175e+02 7.932302044295468368e-01
5.496776145702028060e+01 1.505185265772908224e+03 1.884886601867733977e-02 8.896306961428174986e+01 6.315277809916888252e-01
3.832948393219670891e+01 7.293491212890091901e+02 9.138555364970459699e-03 5.861518054865624805e+01 6.279346035860323694e-01
7.744861118204178752e+01 2.991872658968414271e+03 1.422082459818308810e-02 9.724859859525169270e+01 5.058176777110485745e-01
3.676932313523708729e+01 6.724793984230527712e+02 5.120386252461724477e-03 4.454124314490879044e+01 5.844615545227154207e-01
2.690076625434218371e+01 3.605117434783129511e+02 5.260148656375071563e-02 3.282963066296889565e+01 1.551825647275769660e-01
2.338386685224576311e+01 2.706351719821962547e+02 6.621879169048980329e-02 6.062358366620127015e+01 5.083295587063076937e-01
2.215280077138499593e+01 2.423873471642926916e+02 1.348071914109650049e-01 6.371666996228145052e+01 3.548481648275809280e-02
5.399440445669767996e+01 1.452595799306526033e+03 2.858776443682104016e-03 6.338427494732408718e+01 7.285913713112814882e-01
3.072606785503934645e+01 4.702558024811248174e+02 2.659932659932659829e-02 4.017471605637221188e+01 2.825824465148156217e-01
5.634041268452471485e+01 1.586320065196329779e+03 3.203100184232259701e-02 7.662186852599326414e+01 3.146109090606384884e-01
4.507867828981483171e+01 1.012168452109584223e+03 7.053236770217902185e-02 7.707115633331426352e+01 7.470920616310951223e-02
7.737416912861471019e+01 2.986924659478031117e+03 2.080553967346420157e-03 4.496212080614713358e+01 9.049305052866325472e-01
2.536351697285182993e+01 3.192742867688102137e+02 3.022679626453211518e-02 1.021288883449985576e+02 7.622985258106247386e-01
5.260462214724468311e+01 1.379239936628333908e+03 1.327742837176799483e-03 9.860644380961225863e+01 8.825639188821088332e-01
4.623876517088446292e+01 1.065807879515851027e+03 1.031065370688012163e-02 5.835725736533692043e+01 4.497059920259811605e-01
2.648239862405099387e+01 3.463885139430940967e+02 3.823137030684200383e-02 6.668762405780854863e+01 5.581837398627862434e-01
4.212341749760435761e+01 8.839646319369667253e+02 1.153357474112191167e-02 1.159256453471650445e+02 5.271426738137752199e-01
5.889044868979480185e+01 1.731344716762337612e+03 1.744171272473159229e-02 9.667026766662597481e+01 6.895283447570205171e-02
3.973729074255276572e+01 7.861662225354575639e+02 8.407979162696144204e-03 4.070151728473582864e+01 8.019325806388408751e-01
1.696915899561019003e+01 1.422925627168802976e+02 1.062257798106854695e-01 6.914100953478725842e+01 9.970259995209725112e-02
7.959903786906211565e+01 3.162508410921267568e+03 2.382313703068419941e-02 1.158487581844339047e+02 2.582354943397107139e-01
3.031745391393215172e+01 4.531280594382859022e+02 3.589352645956419511e-03 4.027064657855615337e+01 8.652249176148908427e-01
6.753230760447500813e+01 2.277847469516294041e+03 7.483641445905597246e-03 4.554893372254878869e+01 5.662976465777066482e-01
3.372707167879646306e+01 5.649929883592576516e+02 1.468458166571374145e-02 4.723132972883792746e+01 1.328013759618402664e-02
3.787043929051809243e+01 7.106493105681927318e+02 1.482752048789784567e-02 6.502582982814502088e+01 2.566302971094681640e-01
8.198642142424253620e+01 3.357564234248834964e+03 1.241026618385109026e-02 7.120634968506017515e+01 5.721505973501658238e-01
6.359103230449740352e+01 2.019820624080583002e+03 1.964297058636681192e-02 1.049259138940138030e+02 5.293617202473818173e-01
6.746612926002669042e+01 2.271690639126230963e+03 2.090718505812845518e-02 6.864944699971064779e+01 3.655137939909302025e-01
6.003984305825471779e+01 1.794814128905279858e+03 2.677720602248904146e-03 5.399542188325774816e+01 6.963908462995339610e-01
8.474120993083170106e+01 3.585552520718467349e+03 1.694936789276411948e-02 7.772326297052333643e+01 5.329034751752645960e-01
5.368834793759623381e+01 1.435090655732265532e+03 7.435995171844228015e-03 6.380329078337359050e+01 4.020899288666540117e-01
7.302419890524141977e+01 2.660175842032423134e+03 1.897592274950765656e-02 1.079968199643662530e+02 4.480417649110374212e-01
6.093039589739705519e+01 1.850580701804638238e+03 1.568515342100247623e-02 4.471102866718484847e+01 9.598712139018869549e-02
8.265701013831493071e+01 3.411859999509058071e+03 1.696524998411790691e-02 1.057086595095490367e+02 5.346524654151505462e-01
2.816371296685307257e+01 3.913698111819376209e+02 3.036973508671621941e-02 9.940951545446148430e+01 3.145533330726150156e-01
4.249496007892685867e+01 8.974873796988522372e+02 5.933549329775744674e-02 1.102205576242825913e+02 4.045886441008447743e-01
4.352011607437896856e+01 9.427438498872224955e+02 3.077949304364398665e-03 3.827839352764138425e+01 6.797014917602832718e-01
6.294666362914128399e+01 1.980184946131933430e+03 2.400736929038815859e-02 5.608692831638157372e+01 5.936198783893741338e-01
2.718340808354395577e+01 3.673151596104704595e+02 1.350613048726256350e-02 7.201936534238625143e+01 6.984208928979019904e-01
2.748965145948492150e+01 3.748374809387286746e+02 3.835207420113080634e-02 9.311456416274867820e+01 4.063277784907594614e-01
4.491053742683041605e+01 1.004205637536829158e+03 4.691569785909408333e-03 3.869472548715793891e+01 2.232457371790926848e-01
1.025085041708224907e+02 5.250844241248672006e+03 8.055396734642018483e-03 8.378125896619422974e+01 5.653157308558154348e-01
3.412670030734587812e+01 5.773699725945045884e+02 1.746077123435613859e-02 7.078071351106474651e+01 1.431911200853137334e-01
6.150029669197518700e+01 1.885949055602097133e+03 1.598373673845372017e-02 7.642715054119967988e+01 4.956173434243626441e-01
3.644430614944124613e+01 6.573698294349289881e+02 4.431103487707261333e-03 1.074847106788375442e+02 8.506762750327974132e-01
6.360358948347118258e+01 2.017592562651964954e+03 1.699383774855473027e-03 3.483531414953384342e+01 8.452072285291721832e-01
