# format=SNRtot_MF, evidence_inj-nofilter, occams, mass_in_solar, chi_inject]
1.629888032288345130e+02 1.327878407149682607e+04 4.814179531160663050e-02 9.574465196998792749e+01 6.917517907784793973e-02
3.137931405726286016e+01 4.917936194427893497e+02 2.324185248713550589e-02 5.643230035213962026e+01 6.017969409196002317e-01
2.623080437804422331e+02 3.439114720147426851e+04 1.972555746140651836e-03 6.244451901057189502e+01 6.972934604065659236e-01
1.329344417703966563e+01 8.543095912260042724e+01 1.115875738517247973e-01 4.047662182290369515e+01 4.024357739204354606e-02
1.066388224478053104e+02 5.684223630091688392e+03 6.234991423670668831e-02 9.913647017953981333e+01 3.459264483377836458e-02
3.608565843108921172e+02 6.510244373102485406e+04 8.500095292548122058e-03 1.156753444046383237e+02 4.468930143917497766e-01
1.048826103646761823e+02 5.495497751225380853e+03 1.201639031827711132e-02 1.158890833518655512e+02 4.148533746166281344e-01
2.047561080412945245e+01 2.065393221493602027e+02 3.538847595451369288e-02 9.796194586128326875e+01 3.615025275769123692e-01
1.344696928634882340e+02 9.037236613870583824e+03 3.126548503906994431e-02 5.930098618108936392e+01 1.242320836076604013e-01
1.375093089747704482e+02 9.451629398655819386e+03 7.111682866399847425e-02 1.066566382934639563e+02 2.030185888715244635e-01
7.202877172132735950e+01 2.591565312996600369e+03 3.785655295089257466e-02 1.021984763813987769e+02 3.119720104535526617e-01
2.002594790137244161e+02 2.004661345142793652e+04 4.384410139127119937e-02 9.899128863871142414e+01 3.476051924244314972e-01
1.300528354807126448e+02 8.453479563620698173e+03 4.407280350676576891e-02 9.224871135114156573e+01 2.764615015861465741e-01
5.388438556125081647e+01 1.447349663833199202e+03 2.127882599580712894e-02 9.904448971485967945e+01 6.318158146444455836e-01
2.170733441235832117e+02 2.355723906007588812e+04 4.773839019122037841e-02 9.868300673831573988e+01 1.466918828040729705e-01
2.173441099625790116e+02 2.360378146273893435e+04 4.049933295216314420e-03 5.577045703168853663e+01 4.996614560704001895e-01
2.157132003815847270e+02 2.326543153793612873e+04 1.438599834826249924e-02 5.025836747740210342e+01 2.226695677264763779e-02
1.613319750976953060e+02 1.300407298109339354e+04 1.241979543866336341e-03 5.079169988693860915e+01 6.416798431853966145e-01
3.050013071609753297e+02 4.650285330104330205e+04 4.348516612667555764e-03 9.775206668587117065e+01 5.013475307363634004e-01
1.267228971059576281e+01 7.874273295427013863e+01 1.384028968934629400e-01 5.417048122018778855e+01 4.019552718060921959e-01
3.164273438399388851e+02 5.005975128116709675e+04 2.783812972492217749e-02 9.905096744068418957e+01 1.885600260197607125e-01
